id,split,V,A,D,text
Ant_Robot_31935_32117,train,3.0,3.14,3.14,"A simple void function grip() taking in no inputs will tighten the grippers until a certain threshold of pressure is reached, at which point the grippers will be lifted for carrying."
Ant_Robot_32118_32185,train,3.0,2.6,2.9,A void function release() will perform this same action in reverse.
Ant_Robot_32198_32401,test,3.1,3.0,3.2,"Antie will also need to follow several different kinds of chemical gradient trails: it will need to track the trails left by successful patrollers, and localize the source of food-odors and midden-odors."
Ant_Robot_32402_32667,train,3.0,2.8,3.0,"Implementations of chemical gradient following robots using two sensors on “antennae” stalks has been successful in with analog robots in the past (Webb, 1998), regardless of the potential problem of airflow causing a disturbed gradient over evaporating pheromones."
Ant_Robot_32668_32838,train,3.0,3.0,3.0,"As a partial control for the problem of imprecise sensing, a function will perform an analysis of the array information coming on from Antie’s four sensors on each stalk."
Ant_Robot_32839_32949,train,3.0,2.88,3.25,The differences between these outputs is what is being compared everywhere there is a “left_IP” or “right_IP.”
Ant_Robot_32950_33250,train,3.0,3.0,3.0,"Antie will use the chemical gradient algorithm of Braitenberg’s aggressive type 2 vehicle described in his book “Vehicles: Experiments in Synthetic Psychology,” as this was found through a series of experiments by Russell, et al (2003) to be very efficient when compared to several biomimetic models."
Ant_Robot_33251_33412,train,3.0,2.8,3.2,"Because the same general algorithm will be followed for the localization of all three chemical traces, I will provide pseudocode for only one generic subroutine."
Ant_Robot_33413_33479,dev,3.0,3.1,3.1,Note that a portion of this subroutine does run on a schema basis:
Ant_Robot_3383_3579,train,3.0,2.88,2.75,"Patrolling and foraging, too, occur for the most part outside of the nest, and have therefore been studied extensively (ex., Schafer, et al, 2006; Gordon, et al, 2002; Gordon, 2002; Gordon, 1987)."
Ant_Robot_339_506,dev,2.6,2.9,3.0,"Unfortunately, as of yet, no robot has managed to fool a human for more than a few seconds, and no robot has been created that can integrate itself into human society."
Ant_Robot_34197_34329,train,2.9,2.5,3.1,"For the purposes of calls later in the pseudocode, I will refer to these subroutines as trailFollow(), findFood(), and findMidden()."
Ant_Robot_34330_34368,train,2.7,2.7,3.1,All three are void and take no inputs.
Ant_Robot_34381_34458,train,3.1,2.9,2.9,The final common subroutine will be one for the identification of other ants.
Ant_Robot_34459_34606,test,3.0,3.0,3.0,"When both sonar sensors are stimulated simultaneously, Antie will check hydrocarbon inputs and determine whether the detected object is a nestmate."
Ant_Robot_34607_34748,train,3.0,2.86,3.0,"As harvester ants tend not to engage aggressively with non-nestmates, Antie will only identify other ants as ants if they belong to its nest."
Ant_Robot_34_112,train,3.0,2.91,3.0,Proposal for a Red Harvester Ant Robot: Colony Infiltration and Task Switching
Ant_Robot_35073_35165,dev,3.0,3.1,3.1,Antie will attempt to determine the tasks of other ants by sensing only the n-alkene levels.
Ant_Robot_35166_35264,train,3.0,2.6,2.9,The code will be similar to the object identification subroutine and may look something like this:
Ant_Robot_36254_36326,train,3.0,2.9,3.0,"Using these basic common behaviors, more complex behaviors may be coded."
Ant_Robot_36339_36491,train,3.1,2.8,3.0,"Red harvester ants do not retain one task throughout their lifespan, but instead change their behaviors as is appropriate for the colony (Gordon, 1996)."
Ant_Robot_36492_36733,train,3.1,2.8,2.9,"Research has shown that red harvester ants switch tasks partially as a function of age (ex., Ingram, et al, 2005) and partially as a function of interactions with other workers (ex., Schafer et al, 2006; Gordon, 2002; Greene & Gordon, 2007)."
Ant_Robot_36734_36816,train,3.09,2.55,3.0,"Younger ants work more inside the nest, and older ants work more outside the nest."
Ant_Robot_36817_36912,train,3.3,3.2,3.3,"As a result, I will model the three main behaviors in the order that they are to be engaged in."
Ant_Robot_36913_37156,train,3.1,3.1,3.1,"Midden work, which consists of moving dirt between the inside of the nest and the outside, will occur first; patrolling, which involves a shorter overall amount of time spent outside, will occur second; and foraging will be the final behavior."
Ant_Robot_37157_37247,train,3.0,2.88,3.5,"Finally, I will discuss a main method encoding the task switching between these behaviors."
Ant_Robot_37260_37326,train,3.14,3.14,3.14,The midden work behavior will be Antie’s default initial behavior.
Ant_Robot_37327_37506,train,2.9,3.1,2.9,"It will be initiated in the morning by the sunrise, and will continue until the outside temperature reaches 52­­­oC, at which point all red harvester ants must return to the nest."
Ant_Robot_37507_37683,train,2.9,2.7,3.1,"As previously stated, a midden worker must identify midden, grasp it, and carry it to the surface, depositing it halfway down the mound before returning to collect more midden."
Ant_Robot_37684_37738,train,3.0,2.88,2.88,A program encoding this behavior might look like this:
Ant_Robot_3839_3993,train,2.88,3.12,3.12,"These three behaviors each present different puzzles to the ant and to the modeler, though there is some overlap, particularly with navigational problems."
Ant_Robot_38994_39092,dev,3.0,2.7,3.1,"The second behavior, patrolling, involves two sub-behaviors: nest patrolling and trail patrolling."
Ant_Robot_39093_39216,train,3.14,2.86,3.0,"Nest patrolling will involve leaving the nest, roaming around on the nest mound for a few minutes, and reentering the nest."
Ant_Robot_39217_39310,train,3.0,3.11,3.11,"This behavior will be implemented in two parts, with a task-switching algorithm based on age."
Ant_Robot_39311_39565,train,2.88,2.75,3.12,"Research shows that ants do change their behaviors based partly on their perceived life expectancy (Moron, et al, 2007), and that task-switching is partly genetically controlled by a switch in gene expression as the individual ages (Ingram, et al, 2005)."
Ant_Robot_39566_39686,dev,3.0,2.8,3.0,It is therefore reasonable to assign a constant age at which Antie will switch from nest patrolling to trail patrolling.
Ant_Robot_39687_39828,test,2.88,3.0,3.0,"In order to perform both of these functions, Antie will need a subroutine to explore in a zig-zag fashion, as harvester ants do (Gordon, 34)."
Ant_Robot_39829_39995,train,3.0,2.9,3.1,"Harvester ants display a preference to wander in familiar territory, though foragers and patrollers do sometimes wander into other nests’ territories (Gordon, 57-60)."
Ant_Robot_3994_4236,train,3.0,3.2,3.1,"In the case of midden work, Antie must be able to identify garbage, grasp it, carry it out of the nest, and deposit it about halfway down the mound before returning to repeat the process ad infinitum (or until stimulated to switch behaviors)."
Ant_Robot_39996_40158,train,3.1,2.7,3.2,"To control for this behavior, Antie’s explore subroutine will display a preference for exploration in places where there is a low gradient of nestmate pheromones."
Ant_Robot_40159_40337,train,3.0,2.9,2.9,"This model is reasonable because patrollers and foragers change their explored territory from day to day, even though they do retain some more commonly chosen paths (Gordon, 45)."
Ant_Robot_40338_40376,train,3.0,3.0,3.14,The code may look something like this:
Ant_Robot_4237_4333,train,3.0,3.0,3.0,"Patrolling may be divided into two distinct sub-behaviors, nest patrolling and trail patrolling."
Ant_Robot_43115_43251,dev,3.1,2.7,3.1,Nest patrollers will only call this behavior for a short distance before returning to the nest to idle for a few minutes and exit again.
Ant_Robot_43252_43404,train,3.0,3.0,3.1,"Trail patrollers will go much further, until food sources are found, and will then orient towards the nest and create trails for the foragers to follow."
Ant_Robot_4334_4601,train,3.0,3.0,3.0,"An ant engaged in nest patrolling must exit the nest at the proper time in the morning and wander about for a bit on the nest mound, presumably taking measurements of the temperature and humidity in some way and making sure that it is safe for the other ants to exit."
Ant_Robot_43405_43517,train,3.1,3.0,3.2,A general site of food is all that the patroller need find; the foragers will dig through the sand for the food.
Ant_Robot_43518_43610,train,3.0,2.5,3.0,Code for the patrolling behavior might look like this (note that part is on a schema basis):
Ant_Robot_46013_46137,train,2.9,2.8,3.0,The integers nestpatrol_age and trailpatrol_age will represent the ages at which it is appropriate to switch to these tasks.
Ant_Robot_4602_4914,train,3.0,3.0,3.0,"Perhaps the level of degradation of the nest patrollers’ cuticular hydrocarbons after this short foray into the sun and heat acts as an indication of the outside conditions to the foragers, who may then, upon smelling the returning patroller, be stimulated either to forage or to remain inactive inside the nest."
Ant_Robot_46529_46637,train,3.0,2.89,3.11,"The final behavior, foraging, will involve one extra subroutine that will employ an algorithm designed by R."
Ant_Robot_46638_46714,train,3.0,2.7,3.1,Andrew Russell to localize an object through sand based on a chemical plume.
Ant_Robot_46715_46868,train,3.0,3.1,3.1,"This will emulate the digging that foragers must often do in order to locate seeds, and will enable Antie to accurately retrieve seeds for its host nest."
Ant_Robot_46869_46975,train,3.0,2.62,2.88,This algorithm will keep track of the last two intensities of the desired chemical input and compare them.
Ant_Robot_46976_47065,dev,3.0,2.9,2.9,It would also keep track of whether the last rotation was clockwise or counter-clockwise.
Ant_Robot_47066_47136,train,3.0,2.83,3.17,"The code for this, adapted from Russell’s paper, might look like this:"
Ant_Robot_47971_48163,train,3.0,3.14,3.29,"Foragers will follow trails marked by patrollers to their conclusion before collecting food to bring back to the nest, even if more tantalizing food presents itself in their path (Gordon, 47)."
Ant_Robot_48164_48282,train,3.0,2.86,3.0,"To address this, a strict subsumption hierarchy will make sure that the foragers do not stop to collect food too soon."
Ant_Robot_48283_48313,train,3.0,2.8,3.1,The code might look like this:
Ant_Robot_4915_5103,train,3.12,3.25,3.12,"An ant engaged in trail patrolling must exit the nest, wander around searching for food sources, identify food upon discovery and return to the nest to show the foragers where the food is."
Ant_Robot_50069_50170,dev,3.1,2.9,3.1,"Of course, what makes Antie an innovative robot is the task-switching between these larger behaviors."
Ant_Robot_50171_50290,train,2.9,2.9,3.4,"Because the midden work behavior is Antie’s initial default behavior, I will not address task switching to midden work."
Ant_Robot_50291_50564,test,3.0,2.9,2.9,"Workers probably switch to patrolling based on their perceived life expectancy and as a function of a gene whose expression changes between young and old ants, and this is easily emulated using a clock pulse counter in Antie’s CPU that will count its “age” since last boot."
