id,split,V,A,D,text
20020731-nyt_14940_15044,train,2.7,2.9,2.9,Microsoft's efforts to persuade wireless carriers to use its cell phone operating system have struggled.
20020731-nyt_15045_15159,train,2.9,3.0,2.9,"It has run into particular opposition from companies aligned with Nokia, which has developed a competing software."
20020731-nyt_15160_15309,train,3.4,3.1,3.5,"But Microsoft's potential advantage, analysts say, is its ability to link its cell phone software to its desktop PC software, a Microsoft stronghold."
20020731-nyt_1520_1662,train,2.9,2.9,3.0,"After months in which polls showed Torricelli well ahead of his relatively unknown Republican rival, the contest has narrowed in recent weeks."
20020731-nyt_15310_15443,train,3.0,3.0,3.0,"Customers who want access to Microsoft desktop e-mail, documents and calendar information may prefer Microsoft's wireless technology."
20020731-nyt_15444_15550,test,3.0,2.7,3.0,"In recent months, Microsoft has announced partnerships with wireless carriers like Verizon and Sprint PCS."
20020731-nyt_15601_15839,train,3.1,3.2,3.1,"Less than three weeks after outfielder Cliff Floyd was imported to Montreal to play a pivotal part in the Expos' playoff plans, he was traded to Boston Tuesday night to try his hand in what the Red Sox hope will be their postseason plans."
20020731-nyt_15840_16082,train,2.5,3.0,2.62,"Floyd did not produce the kind of offense the Expos expected from him, so Omar Minaya, the Expos' aggressive rookie general manager, turned around and sent him to the Red Sox in exchange two South Korean pitchers and a player yet to be named."
20020731-nyt_16083_16149,train,3.3,3.3,3.2,The teams made the deal less than 24 hours before Tuesday's 4 p.m.
20020731-nyt_16150_16218,train,3.0,2.9,3.0,deadline for making trades without first getting waivers on players.
20020731-nyt_16219_16361,train,3.0,3.0,3.0,"Minaya obtained Floyd from the Florida Marlins on July 11, only two weeks after he stunned baseball by acquiring Bartolo Colon from Cleveland."
20020731-nyt_16362_16535,dev,3.1,2.8,3.0,"Colon has won four of five decisions for the Expos, but Floyd batted only .208 for them while hitting three home runs, including one Tuesday night, and driving in four runs."
20020731-nyt_16536_16609,test,3.0,3.0,3.0,"With the Marlins Floyd bated .287, hit 18 home runs and drove in 57 runs."
20020731-nyt_16610_16825,train,3.0,2.63,3.12,"The Expos, who had a 46-41 record when they made their first Floyd deal, had only a 7-12 record with him on the team, dropping from 9 1/2 games behind Atlanta in the National League East to as many as 16 games back."
20020731-nyt_1663_1894,train,2.9,3.1,3.2,"It was the first time that the Senate Ethics Committee had voted to take action against a senator since 1995, when it recommended that Bob Packwood, an Oregon Republican, be expelled on the ground of sexual and official misconduct."
20020731-nyt_16826_17063,train,3.0,3.0,3.0,"Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent."
20020731-nyt_17064_17114,train,3.1,2.7,3.2,The Expos acquired Sun Woo-kim and Seung Jun-song.
20020731-nyt_17115_17161,train,3.0,2.75,3.0,"Kim, 24, is a right-handed pitcher from Seoul."
20020731-nyt_17162_17193,train,3.09,2.54,2.91,The Red Sox signed him in 1997.
20020731-nyt_17194_17240,train,3.0,2.88,3.12,Song is a 22-year-old right-hander from Pusan.
20020731-nyt_17241_17272,train,3.0,2.75,3.0,The Red Sox signed him in 1999.
20020731-nyt_17273_17317,dev,3.0,2.9,2.9,The Red Sox wanted to bolster their offense.
20020731-nyt_17318_17445,train,2.7,3.0,3.1,They led the Yankees for most of the first three months of the season but then slipped behind them in the American League East.
20020731-nyt_17446_17558,train,2.8,3.1,2.9,"Earlier in the day Tuesday, one member of the Red Sox organization was not sure they would be able to get Floyd."
20020731-nyt_17559_17614,train,3.0,2.9,2.9,"""I don't know that he's that serious about moving him,"""
20020731-nyt_17559_17641,train,3.0,2.75,3.0,"""I don't know that he's that serious about moving him,"" the person said of Minaya."
20020731-nyt_17642_17769,train,3.5,3.1,3.4,"But as the day wore on, the Red Sox tried harder and by Tuesday night were able to get the player they wanted for their lineup."
20020731-nyt_17832_17989,train,2.5,3.2,2.9,With the barrage of crack cocaine-connected killings in the 1980s came the realization that young people were too often full-fledged players in the violence.
20020731-nyt_17990_18215,train,3.22,3.11,3.33,"That was more evident here than in any other city, said George Starke, who after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make this place more than his home."
20020731-nyt_18216_18312,train,2.3,3.1,2.8,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,"""
20020731-nyt_18216_18387,test,2.3,3.5,2.8,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,"" said Starke, who was reared in New Rochelle, N.Y., and played at Columbia."
20020731-nyt_18388_18443,train,2.9,3.1,2.8,"""It wasn't like New York's or Boston's organized crime."
20020731-nyt_18388_18744,test,2.14,3.57,3.14,"""It wasn't like New York's or Boston's organized crime. It was kids shooting kids. It was a 14-year-old from R Street who got his crew of six together and ran their drug block killing another 14-year-old and his crew from a block away. And from the beginning I could see that it was all about jobs. I could see that you needed the private sector involved."""
20020731-nyt_18444_18470,train,2.44,3.22,3.0,It was kids shooting kids.
20020731-nyt_18624_18686,train,3.1,2.9,3.1,And from the beginning I could see that it was all about jobs.
20020731-nyt_18687_18744,train,3.0,3.1,3.1,"I could see that you needed the private sector involved."""
20020731-nyt_18745_18818,train,2.62,2.88,3.0,Starke could see that in many instances these were cases of lost dignity.
20020731-nyt_18819_18960,train,2.7,3.0,2.8,"""I had a young man come up to me three years ago and say, 'Mr. Starke, I'm tired of going to bed at night with a Tech-9 gun under my pillow."""
20020731-nyt_18819_18961,train,2.4,3.5,2.8,"""I had a young man come up to me three years ago and say, 'Mr. Starke, I'm tired of going to bed at night with a Tech-9 gun under my pillow.""'"
20020731-nyt_1895_1919,train,2.8,2.8,2.9,Packwood later resigned.
20020731-nyt_18962_19044,train,2.44,3.0,3.11,And Starke was tired of seeing Washington and its young people suffer a black eye.
20020731-nyt_19045_19248,train,3.1,2.9,3.0,"So, after six years of planning, he opened the Excel Institute Automotive Program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field."
20020731-nyt_19249_19366,test,3.5,3.25,3.25,"The school, now in its third year, has been so successful that it recently received a $2 million grant from Congress."
20020731-nyt_19367_19476,train,3.6,3.3,3.3,"The program is being copied by other cities and has attracted students from all walks of life, ages 16 to 68."
20020731-nyt_19477_19552,test,3.18,2.73,3.09,The program is coordinated with the University of the District of Columbia.
20020731-nyt_19553_19640,train,3.0,2.9,3.2,Students learn automotive intricacies and can earn a a high school equivalency diploma.
20020731-nyt_19722_19772,train,3.63,3.0,3.12,"Starke, 54, played in two Super Bowls and won one."
20020731-nyt_19773_19827,train,3.0,2.9,3.0,"He played for George Allen, Jack Pardee and Joe Gibbs."
20020731-nyt_19828_19975,train,2.86,2.86,3.29,"In 1973, he was young enough to be a part of the Redskins' Over the Hill Gang, and in 1981 he was old enough to be one of the team's original Hogs."
20020731-nyt_19976_20030,train,3.14,3.14,3.0,He was recently named one of the 70 greatest Redskins.
20020731-nyt_20031_20316,train,3.22,3.11,3.11,"He earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and built his own home here when he thought he might become a developer, ""just so I could know how the business worked from the ground up,"" he said."
20020731-nyt_20241_20307,train,3.0,2.91,3.09,"""just so I could know how the business worked from the ground up,"""
20020731-nyt_20354_20453,train,3.12,3.12,3.12,"In 1992 he sold it to begin work on the Excel Institute, putting up $300,000 to get things started."
20020731-nyt_20454_20670,train,2.56,3.11,3.0,"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"""
20020731-nyt_20454_20679,train,2.5,2.9,2.9,"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"" he said."
20020731-nyt_20680_20813,train,2.9,2.9,2.8,"""My experience in the automotive industry was there was a dire shortage of auto technicians not only in America but internationally."""
20020731-nyt_20814_20879,test,3.3,3.4,3.2,"So, Starke matched a problem with a problem and found a solution."
20020731-nyt_20880_20922,train,3.17,2.67,3.17,The institute has a full-time staff of 18.
20020731-nyt_20923_20952,dev,2.89,2.89,3.33,Twelve of those are teachers.
20020731-nyt_20953_21006,train,3.1,2.9,3.0,Seventy students are participating in summer classes.
20020731-nyt_21120_21184,test,3.0,2.9,3.1,"Angela Nafis, 47, of Ecuador, has been in the school for a year."
20020731-nyt_21185_21257,train,3.2,3.0,3.0,"She learned to speak English, got a driver's license and earned her GED."
20020731-nyt_2122_2155,train,3.2,3.0,3.2,"""The document speaks for itself,"""
20020731-nyt_21258_21341,train,2.9,2.9,3.0,"Charles Easterling, 24, said he had been enrolled for a month but lived ""wherever."""
20020731-nyt_21330_21341,train,2.9,2.9,3.3,"""wherever."""
20020731-nyt_21342_21399,train,2.2,3.4,2.8,"""I'm homeless now trying to find a place to lay my head,"""
20020731-nyt_21409_21468,train,3.1,2.9,2.8,Starke said the school was helping Easterling find housing.
20020731-nyt_21469_21531,train,3.1,3.3,3.2,Easterling said he would do whatever it took to become stable.
20020731-nyt_21606_21692,train,3.3,3.2,3.0,Not bad for a guy who was kicked out of high school in 1997 for threatening a teacher.
20020731-nyt_21693_21783,train,3.78,3.11,3.44,"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"""
20020731-nyt_21693_21798,test,3.33,3.0,3.22,"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"" Orellana said."
20020731-nyt_21799_21891,train,3.3,3.0,3.4,"""It shows if you have the will and the dedication here you can learn a lot and be something."
20020731-nyt_21799_21949,train,3.7,3.3,3.4,"""It shows if you have the will and the dedication here you can learn a lot and be something. It taught me maturity. This school is like a big family."""
20020731-nyt_21892_21914,train,3.0,2.89,3.22,It taught me maturity.
20020731-nyt_21915_21949,train,3.0,2.9,3.0,"This school is like a big family."""
20020731-nyt_21950_22050,train,3.0,2.62,3.0,"Edward Jewell, 56, retired from his job as a copyright assistant at the Library of Congress in 1993."
20020731-nyt_22051_22113,train,3.38,3.25,3.12,"""I've been flapping my wings since until I found this school,"""
20020731-nyt_22051_22122,dev,3.1,3.2,3.1,"""I've been flapping my wings since until I found this school,"" he said."
20020731-nyt_22123_22145,train,3.0,2.88,3.13,"""I needed a new skill."
